id,title,keywords,ratings,confidences,withdraw,review_lengths,decision
D7shOsFXMv,Online Placebos for Class-incremental Learning,"['incremental learning', 'continual learning', 'class-incremental learning']","[3, 5, 5, 8]","[3, 3, 5, 4]",1,"[979, 575, 356, 182]",
yHLvIlE9RGN,Evaluating Long-Term Memory in 3D Mazes,"['Reinforcement Learning', 'Memory', 'Benchmark', 'Dataset', 'Representation Learning']","[5, 5, 3, 8]","[4, 3, 4, 4]",0,"[630, 280, 951, 624]",Reject
XXTyv1zD9zD,Packed Ensembles for efficient uncertainty estimation,"['Efficient Ensembling', 'Uncertainty Quantification', 'OOD Detection']","[5, 5, 5, 5]","[2, 4, 5, 4]",0,"[299, 691, 388, 291]",Reject
CPIy9TWFYBG,Proactive Multi-Camera Collaboration for 3D Human Pose Estimation,"['Multi-Cameras Collaboration', 'Multi-Agent Credit Assignment', 'Active Vision', 'Human Pose Estimation']","[6, 3, 6, 6]","[4, 4, 4, 4]",0,"[697, 1353, 745, 273]",Accept: poster
CnG8rd1hHeT,OpenFE: Automated Feature Generation beyond Expert-level Performance,"['tabular data', 'feature generation']","[6, 5, 5, 5, 5, 3, 5]","[3, 4, 2, 4, 3, 3, 4]",0,"[225, 378, 194, 270, 679, 260, 290]",Reject
424tG_RaE-,Physics-empowered Molecular Representation Learning,"['Physics', 'Transformer', 'Molecular representation learning', 'ML potential']","[6, 6, 5, 5]","[4, 3, 4, 4]",0,"[1017, 627, 505, 322]",Accept: poster
2aRlyrY-LsJ,Revisiting Domain Randomization Via Relaxed State-Adversarial Policy Optimization,[],"[3, 3, 3, 3]","[3, 4, 4, 4]",1,"[402, 281, 282, 539]",
Sy-o2N0hF4f,Become a Proficient Player with Limited Data through Watching Pure Videos,"['Pre-training', 'Fine-tune', 'MCTS', 'Reinforcement learning', 'Vector Quantization']","[6, 6, 6, 6]","[4, 4, 4, 3]",0,"[736, 206, 265, 636]",Accept: poster
lQVpasnQS62,Human MotionFormer: Transferring Human Motions with Vision Transformers,[],"[8, 8, 8]","[3, 3, 2]",0,"[180, 434, 660]",Accept: notable-top-25%
icmTV7mhxuQ,Entity Divider with Language Grounding in Multi-Agent Reinforcement Learning,"['language-based reinforcement learning', 'multi-agent reinforcement learning']","[5, 3, 5]","[3, 4, 4]",1,"[447, 563, 306]",
0xHVGIiYK2n,Multi-Agent Sequential Decision-Making via Communication,"['multi-agent communication', 'multi-agent reinforcement learning']","[3, 3, 3]","[2, 4, 3]",1,"[494, 741, 581]",
wV09GfqYC-n,Hierarchies of Reward Machines,"['Hierarchical Reinforcement Learning', 'Reward Machines']","[8, 5, 6]","[3, 2, 3]",0,"[301, 299, 189]",Accept: poster
__czv_gqDQt,EfficientTTS 2: Variational End-to-End Text-to-Speech Synthesis and Voice Conversion,"['Text-to-Speech', 'Voice Conversion', 'End-to-End']","[5, 6, 8]","[3, 2, 3]",0,"[778, 210, 451]",Accept: poster
ooqH4D9Xys,LatentAugment: Dynamically Optimized Latent Probabilities of Data Augmentation,"['data augmentation', 'image classification', 'EM algorithm']","[6, 6, 6]","[3, 3, 4]",0,"[295, 457, 1840]",Accept: poster
uJzSlJruEjk,Novel Class Discovery under Unreliable Sampling,[],"[5, 8, 5, 5]","[4, 2, 5, 4]",0,"[442, 251, 857, 356]",Reject
_j4ZUpoNO1e,NEW TRAINING FRAMEWORK FOR SPEECH ENHANCEMENT USING REAL NOISY SPEECH,"['Speech enhancement', 'Quality prediction', 'Semi-supervised learning', 'Adversarially robust']","[6, 5, 5, 6]","[3, 3, 3, 3]",0,"[172, 383, 673, 302]",Reject
U8MtHLRK06q,PA-LoFTR: Local Feature Matching with 3D Position-Aware Transformer,"['deep learning', 'transformer', 'image matching', 'pose estimation', 'position embedding', '3d representation']","[6, 8, 3, 8]","[4, 4, 4, 3]",0,"[555, 848, 1289, 351]",Accept: poster
PZZUcxazxSw,Policy Contrastive Imitation Learning,"['adversarial imitation learning', 'contrastive learning']","[6, 3, 5, 3]","[3, 3, 4, 4]",1,"[593, 540, 439, 303]",
YPChvOgRXRA,Backstepping Temporal Difference Learning,"['reinforcement learning', 'temporal difference learning', 'policy evaluation']","[5, 3, 8, 5]","[3, 3, 3, 3]",0,"[232, 235, 340, 239]",Accept: poster
9y0HFvaAYD6,Hidden Markov Transformer for Simultaneous Machine Translation,"['Simultaneous machine translation', 'Machine translation', 'Natural language processing', 'Transformer']","[3, 5, 6]","[4, 4, 4]",0,"[585, 253, 467]",Reject
dYHYXZ3uGdQ,Rank Preserving Framework for Asymmetric Image Retrieval ,['Asymmetric image retreival'],"[5, 3, 6, 3]","[3, 3, 3, 4]",1,"[230, 181, 456, 270]",
_d2f3hRn0hT,Single-level Adversarial Data Synthesis based on Neural Tangent Kernels,"['Adversarial', 'Data Synthesis', 'Neural Tangent Kernels']","[5, 5, 3, 5]","[3, 4, 4, 4]",0,"[375, 410, 1421, 577]",Reject
o_Qrw9f512w,Learning to Count Everything: Transformer-based Trackers are Strong Baselines for Class Agnostic Counting,"['class agnostic counting', 'transformer', 'tracking']","[6, 5, 6, 5, 3]","[4, 3, 4, 4, 4]",0,"[572, 567, 275, 396, 640]",Reject
7lvuPvDNhI4,"Unified Algorithms for RL with Decision-Estimation Coefficients: No-Regret, PAC, and Reward-Free Learning","['reinforcement learning theory', 'decision-estimation coefficient', 'function approximation']","[3, 6, 5, 8]","[4, 3, 2, 3]",0,"[551, 223, 239, 298]",Reject
Bvaekygzl2m,Strength-Adaptive Adversarial Training,[],"[8, 6, 6, 8]","[4, 5, 5, 4]",0,"[458, 373, 477, 379]",Accept: poster
iF0B-U0J5fG,Teach me how to Interpolate a Myriad of Embeddings,[],"[3, 1, 6, 1]","[5, 4, 3, 5]",0,"[563, 208, 485, 385]",Reject
qNLe3iq2El,Mega: Moving Average Equipped Gated Attention,"['Neural Architecture', 'Attention', 'Exponential Moving Average']","[5, 6, 6]","[3, 4, 3]",0,"[691, 491, 84]",Reject
S2N25rUM55l,IEDR: A Context-aware Intrinsic and Extrinsic Disentangled Recommender System,"['Recommender Systems', 'Intrinsic and Extrinsic Factors', 'Contrastive Learning', 'Disentangled Representation', 'Mutual Information']","[6, 6, 5]","[2, 4, 3]",0,"[226, 452, 248]",Accept: poster
cjavWixtG9f,Deep Deformation Based on Feature-Constraint  for 3D Human Mesh Correspondence,"['shape correspondence', 'deep learning', 'shape deformation']","[8, 6, 6, 6]","[3, 4, 3, 4]",0,"[430, 468, 484, 548]",Accept: poster
0cm8HroIxJV,Explaining Representation Bottlenecks of Convolutional Decoder Networks,"['Fourier transform', 'Deep Learning Theory', 'Representation Learning']","[5, 3, 1]","[4, 5, 4]",0,"[176, 318, 35]",Reject
F5LPNbgpuo0,Dual Ensembled Multiagent Q-Learning with Hypernet Regularizer,"['multiagent system', 'deep reinforcement learning', 'overestimation']","[8, 6, 3]","[3, 3, 3]",1,"[249, 433, 598]",
45TeQUJw9tn,Exploring Chemical Space with Score-based Out-of-distribution Generation,"['molecule generation', 'score-based generative modeling']","[3, 3, 3]","[4, 4, 4]",0,"[390, 310, 434]",Reject
4mFTFqOovux,Node Number Awareness Representation for Graph Similarity Learning,"['graph representation learning', 'graph similarity learning', 'graph matching']","[8, 8, 3, 8, 6]","[3, 3, 4, 4, 4]",0,"[423, 545, 508, 287, 771]",Accept: poster
OKfmDPNPwYF,Evaluating Fairness Without Sensitive Attributes: A Framework Using Only Auxiliary Models,"['Fairness evaluation', 'noise transition matrix', 'sensitive attributes']","[8, 6, 8, 8]","[4, 3, 2, 4]",0,"[230, 446, 354, 471]",Accept: notable-top-5%
4NLyCJQR3ZR,Optimal Neural Network Approximation of Wasserstein Gradient Direction via Convex Optimization,"['Bayesian inference', 'convex optimization', 'semi-definite programming']","[3, 3, 3, 3]","[3, 4, 4, 3]",0,"[330, 235, 434, 412]",Reject
6zrOr_Rdhjs,Parallel Deep Neural Networks Have Zero Duality Gap,"['Deep neural networks', 'Convex duality', 'Convex optimization']","[6, 10, 8, 8]","[4, 4, 3, 4]",0,"[218, 310, 416, 422]",Accept: poster
U2g8OGONA_V,Multi-domain image generation and translation with identifiability guarantees,"['multi-domain image generation', 'image translation', 'identifiability', 'Nonlinear ICA']","[3, 6, 3, 5]","[3, 4, 4, 3]",0,"[197, 467, 411, 719]",Reject
KoEa6h1o6D1,Interventional Rationalization,"['rationalization', 'causal intervention']","[3, 5, 6, 5]","[4, 3, 2, 4]",0,"[906, 872, 355, 523]",Reject
c5tbxWXU9-y,Information-Theoretic Analysis of Unsupervised Domain Adaptation,"['unsupervised domain adaptation', 'generalization', 'information theory', 'regularization']","[6, 8, 6, 6]","[4, 4, 3, 3]",0,"[419, 398, 612, 230]",Accept: poster
PbkBDQ5_UbV,Pessimism in the Face of Confounders: Provably Efficient Offline Reinforcement Learning in Partially Observable Markov Decision Processes,[],"[3, 5, 5, 5]","[4, 4, 5, 4]",0,"[1319, 1000, 734, 594]",Reject
NxpyLebsLAR,DELVING INTO THE HIERARCHICAL STRUCTURE FOR EFFICIENT LARGE-SCALE BI-LEVEL LEARNING,"['Bi-level optimization', 'Meta learning', 'Nash game']","[6, 8, 6]","[4, 4, 4]",0,"[543, 221, 426]",Accept: notable-top-5%
_lnFErG3F1z,Can GNNs Learn Heuristic Information for Link Prediction?,"['link prediction', 'graph neural networks', 'heuristics']","[5, 5, 6]","[4, 3, 5]",0,"[621, 378, 1511]",Reject
P4bXCawRi5J,Understanding Zero-shot Adversarial Robustness for Large-Scale Models,"['Adversarial Robustness', 'Zero-Shot Recognition']","[8, 8, 3, 3]","[5, 4, 3, 5]",0,"[174, 255, 678, 587]",Reject
0L8tuglXJaW,HOYER REGULARIZER IS ALL YOU NEED FOR EXTREMELY SPARSE SPIKING NEURAL NETWORKS,[],"[5, 3, 3, 5, 5]","[3, 5, 4, 4, 3]",1,"[354, 360, 444, 419, 322]",
_yoBvxHPT_Y,Rademacher Complexity Over $\mathcal{H} \Delta \mathcal{H}$ Class for Adversarially Robust Domain Adaptation,"['domain adaptation', 'learning theory', 'adversarial learning']","[6, 6, 6, 6]","[4, 3, 3, 3]",0,"[516, 202, 370, 787]",Accept: poster
Zy350cRstc6,Continual evaluation for lifelong learning: Identifying the stability gap,"['Continual learning', 'lifelong learning', 'incremental learning', 'evaluation metrics']","[6, 5, 8, 6]","[4, 4, 5, 3]",0,"[430, 527, 629, 632]",Accept: poster
1tXzHPdOJGZ,On the Universal Approximation Property of Deep Fully Convolutional Neural Networks,[],"[6, 5, 5, 5, 6]","[4, 3, 2, 3, 4]",0,"[418, 646, 841, 1038, 506]",Reject
YV8tP7bW6Kt,Can We Faithfully Represent Absence States to Compute Shapley Values on a DNN?,"['explainable AI', 'attribution methods', 'deep neural networks']","[5, 6, 6, 3]","[3, 4, 4, 4]",0,"[409, 381, 190, 453]",Reject
RusKt9aoTON,FedGSNR: Accelerating Federated Learning on Non-IID Data via Maximum Gradient Signal to Noise Ratio,"['Federated learning', 'Gradient Signal to Noise Ratio', 'Optimal Local Updates', 'Non-IID Data']","[6, 6, 8, 5]","[3, 5, 3, 2]",0,"[458, 306, 265, 366]",Accept: poster
FCnohuR6AnM,Dataless Knowledge Fusion by Merging Weights of Language Models,"['model merging', 'weight merging']","[8, 8, 8, 3]","[3, 4, 4, 5]",0,"[679, 923, 1018, 459]",Accept: poster
pxStyaf2oJ5,Domain-Indexing Variational Bayes for Domain Adaptation,[],"[3, 3, 3, 3]","[4, 4, 3, 4]",0,"[320, 650, 365, 204]",Reject
LV8OmADmoOe,Improving the Transferability of Adversarial Attacks through Experienced Precise Nesterov Momentum,"['adversarial attacks', 'transferability', 'black-box', 'momentum']","[3, 6, 6, 8]","[4, 4, 3, 3]",0,"[467, 204, 219, 210]",Accept: poster
tDNGHd0QmzO,TaylorNet: A Taylor-Driven Generic Neural Architecture,"['Taylor Neural Networks', 'Image Classification', 'Physics Guided Machine Learning', 'Dynamical Systems']","[6, 6, 8]","[3, 4, 4]",0,"[348, 439, 193]",Accept: notable-top-25%
-i73LPWa3bD,Semi-supervised learning of partial differential operators and dynamical flows,[],"[5, 5, 5]","[4, 4, 3]",1,"[475, 386, 285]",
0ypGZvm0er0,View Synthesis with Sculpted Neural Points,[],"[3, 3, 3, 3]","[4, 4, 4, 4]",1,"[464, 327, 714, 875]",
PQOlkgsBsik,Universal Vision-Language Dense Retrieval: Learning A Unified Representation Space for Multi-Modal Retrieval,"['Multi-Modal Retrieval', 'Dense Retrieval', 'Universal Embedding Space', 'Modality-Balanced Hard Negative Training', 'Image Verbalization']","[5, 5, 3]","[2, 2, 2]",0,"[271, 234, 484]",Reject
5O2uzDusEN5,DFlow: Learning to Synthesize Better Optical Flow Datasets via a Differentiable Pipeline,"['Synthetic data', 'Optical flow']","[5, 5, 3]","[3, 3, 2]",0,"[432, 1009, 215]",Reject
p7G8t5FVn2h,One-Pixel Shortcut: On the Learning Preference of Deep Neural Networks,"['unlearnable examples', 'shortcut learning', 'one-pixel feature', 'deep neural network']","[6, 6, 6, 6, 5]","[3, 3, 4, 3, 3]",0,"[591, 472, 274, 178, 397]",Accept: poster
CniFDGvqbUZ,Make Memory Buffer Stronger in Continual Learning: A Continuous Neural Transformation Approach,['Continual Learning'],"[5, 5, 6, 6]","[4, 4, 4, 3]",0,"[578, 360, 794, 1031]",Accept: poster
k1FHgri5y3-,Sparse Random Networks for Communication-Efficient Federated Learning,"['communication-efficient federated learning', 'sparse networks with random weights', 'compression', 'sparsity.']","[5, 3, 3, 3]","[3, 4, 4, 4]",0,"[430, 405, 262, 172]",Reject
BGId14emsBj,On the Impact of Adversarially Robust Models on Algorithmic Recourse,"['Algorithmic Recourse', 'Adversarial Robustness', 'Machine Learning']","[6, 5, 3]","[5, 4, 4]",0,"[140, 313, 325]",Reject
hj7uBF92qvm,Breaking Beyond COCO Object Detection,"['object detection', 'deep learning', 'performance analysis']","[5, 3, 5]","[4, 4, 3]",1,"[256, 397, 581]",
4g7nCbpjNwd,NormSoftmax: Normalize the Input of Softmax to Accelerate and Stabilize Training,[],"[3, 3, 3]","[3, 3, 4]",0,"[76, 344, 864]",Reject
H8XpqEkbua_,Differentially Private Dataset Condensation,[],"[5, 8, 5, 6]","[3, 5, 4, 3]",0,"[377, 227, 245, 410]",Accept: poster
vVJZtlZB9D,A General Framework For Proving The Equivariant Strong Lottery Ticket Hypothesis,"['Equivariant Networks', 'Strong Lottery Ticket', 'Weight Pruning']","[6, 5, 3]","[3, 4, 5]",0,"[289, 316, 297]",Accept: poster
4LMIZY7gt7h,Robust Fair Clustering: A Novel Fairness Attack and Defense Framework,"['Data Clustering', 'Fairness Attack', 'Fairness Defense', 'Consensus Clustering']","[6, 6, 6, 5, 6]","[3, 4, 4, 4, 3]",0,"[294, 342, 347, 318, 561]",Accept: poster
UMERaIHMwB3,Learning to Jointly Share and Prune Weights for Grounding Based Vision and Language Models,[],"[6, 5, 5, 8, 5]","[4, 3, 3, 4, 2]",0,"[498, 266, 214, 154, 483]",Accept: poster
3DIpIf3wQMC,Spatial Attention Kinetic Networks with E(n)-Equivariance,[],"[5, 6, 6, 6]","[3, 3, 4, 3]",0,"[208, 228, 626, 321]",Reject
dfPuLye6RvY,Light-weight probing of unsupervised representations for Reinforcement Learning,"['machine learning', 'unsupervised learning', 'reinforcement learning', 'computer vision']","[3, 5, 3, 3]","[4, 4, 5, 4]",1,"[278, 455, 654, 407]",
lrzX-rNuRvw,Understanding Rare Spurious Correlations in Neural Networks,"['spurious correlation', 'trustworthy machine learning']","[6, 5, 6]","[4, 5, 3]",0,"[400, 474, 182]",Reject
OysfLgrk8mk,Graph Domain Adaptation via Theory-Grounded Spectral Regularization,[],"[5, 3, 5]","[2, 4, 2]",0,"[390, 441, 362]",Reject
TgcG85ZvBuu,Effective dimension of machine learning models,"['Generalization', 'capacity', 'effective dimension']","[6, 6, 3, 5]","[4, 4, 4, 4]",1,"[281, 366, 510, 328]",
5aT4ganOd98,CLARE: Conservative Model-Based Reward Learning for Offline Inverse Reinforcement Learning,"['offline inverse reinforcement learning', 'inverse reinforcement learning', 'offline reinforcement learning']","[3, 1, 3, 1]","[4, 5, 4, 4]",0,"[290, 344, 120, 660]",Reject
_hb4vM3jspB,Data-Free One-Shot Federated Learning Under Very High Statistical Heterogeneity,"['One-Shot Federated Learning', 'Statistical Heterogeneity', 'Model Heterogeneity', 'Variational Autoencoder']","[6, 6, 6, 8]","[5, 3, 4, 5]",0,"[504, 467, 633, 377]",Accept: poster
ToYi8C6fetv,Personalized Subgraph Federated Learning,"['Graph Representation Learning', 'Graph Neural Networks', 'Federated Learning', 'Subgraph Federated Learning']","[5, 6, 6]","[2, 2, 3]",0,"[401, 194, 355]",Reject
4XE614GBuGR,Domain-Adjusted Regression or: ERM May Already Learn Features Sufficient for Out-of-Distribution Generalization,"['domain generalization', 'domain generalization theory', 'out-of-distribution generalization', 'representation learning']","[3, 5, 5, 5]","[2, 4, 3, 4]",1,"[1085, 241, 349, 419]",
oXM5kdnAUNq,Initial Value Problem Enhanced Sampling for Closed-Loop Optimal Control Design with Deep Neural Networks,"['Optimal Control', 'Deep Learning', 'Adaptive Sampling', 'Distribution Mismatch']","[6, 6, 6]","[4, 3, 4]",0,"[187, 358, 450]",Reject
kx8x43_1ftI,C3PO: Learning to Achieve Arbitrary Goals via Massively Entropic Pretraining,"['Reinforcement Learning', 'Exploration', 'Goal-conditioned Policy', 'Continuous Control']","[8, 6, 8, 6]","[4, 3, 4, 4]",0,"[644, 451, 301, 629]",Accept: poster
4IaQ99pSbg5,ProtoVAE: Using Prototypical Networks for Unsupervised Disentanglement,"['Unsupervised Learning', 'Disentangled Representations']","[8, 3, 8, 3]","[2, 4, 3, 4]",0,"[535, 182, 570, 798]",Reject
09I1M8YRJBR,Neural Diffusion Processes,"['diffusion models', 'gaussian processes', 'neural processes', 'stochastic processes']","[8, 6, 6, 6]","[4, 4, 4, 4]",0,"[401, 273, 619, 374]",Accept: poster
HZJje06x6IO,Global Context Vision Transformers,"['Vision Transformers', 'Classification', 'Detection', 'Instance Segmentation', 'Semantic Segmentation']","[10, 6, 6, 5]","[5, 3, 4, 4]",0,"[271, 391, 530, 351]",Accept: poster
-z911HH4RFv,Adversarial Learned Fair Representations using Dampening and Stacking,"['Machine Learning', 'Deep Learning', 'Fairness', 'Adversarial Learning', 'Fair Representation Learning']","[6, 6, 8, 8]","[2, 2, 4, 3]",0,"[276, 211, 404, 796]",Accept: notable-top-25%
MR8pqi9R7xP,"Watch What You Pretrain For: Targeted, Transferable Adversarial Examples on Self-Supervised Speech Recognition models","['Speech recognition', 'adversarial attacks', 'self-supervised learning']","[5, 5, 5, 6]","[5, 4, 4, 3]",1,"[486, 355, 342, 634]",
gVSJ83n47IT,Imposing conservation properties in deep dynamics modeling via contrastive learning,"['dynamical system modeling', 'contrastive learning', 'learning conservation property']","[6, 5, 3]","[2, 5, 4]",0,"[265, 1038, 612]",Reject
8duT3mi_5n,GReTo: Remedying dynamic graph topology-task discordance via target homophily,"['Dynamic graph', 'graph homophily theory', 'Graph Neural Network', 'topology-task discordance']","[5, 6, 5]","[4, 4, 4]",0,"[506, 195, 642]",Reject
v-3dUexkNn,Towards predicting dynamic stability of power grids with Graph Neural Networks,"['Power grids', 'dynamic stability', 'Graph Neural Networks']","[3, 1, 1]","[4, 5, 5]",0,"[271, 164, 825]",Reject
0WVNuEnqVu,Pareto-Optimal Diagnostic Policy Learning in Clinical Applications via Semi-Model-Based Deep Reinforcement Learning,"['medical diagnostics', 'Pareto front', 'reinforcement learning', 'non-Markovian reward', 'semi-model-based policy optimization']","[5, 5, 5, 6, 3]","[4, 4, 4, 3, 4]",0,"[901, 542, 666, 223, 541]",Reject
g8wBdhnstYz,Closing the gap: Exact maximum likelihood training of generative autoencoders using invertible layers,[],"[6, 6, 3, 3]","[3, 5, 5, 3]",0,"[258, 321, 628, 396]",Reject
5DkfiQPy9A,ACAT: Adversarial Counterfactual Attention for Classification and Detection in Medical Imaging,"['Medical imaging', 'counterfactual examples', 'adversarial attacks', 'attention', 'saliency maps']","[5, 3, 8, 6]","[3, 3, 3, 5]",0,"[393, 327, 511, 233]",Accept: poster
AvSIqjCWVId,Abstract Visual Reasoning by Self-supervised Contrastive Learning,[],"[8, 8, 5, 8]","[3, 4, 5, 3]",0,"[268, 340, 269, 178]",Accept: notable-top-5%
chDrutUTs0K,POPGym: Benchmarking Partially Observable Reinforcement Learning,"['partially observable', 'POMDP', 'reinforcement learning', 'memory']","[6, 6, 6, 8]","[4, 2, 3, 5]",0,"[433, 220, 321, 214]",Accept: poster
WWD_2DKUqdJ,HierBatching: Locality-Aware Out-of-Core Training of Graph Neural Networks,"['Graph Neural Network', 'Out-of-Core Training', 'Spatial Locality', 'Temporal Locality', 'Hierarchical Batching']","[3, 5, 3, 6]","[3, 3, 3, 3]",1,"[478, 593, 554, 105]",
pOnhudsvzR,Everybody Needs Good Neighbours: An Unsupervised Locality-based Method for Bias Mitigation,[],"[5, 5, 5]","[3, 3, 4]",0,"[443, 258, 982]",Reject
jU_Q6UWBa2,Continual Learning In Low-coherence Subspace: A Strategy To Mitigate Learning Capacity Degradation,"['oblique manifold', 'continual learning', 'learning capacity degradation', 'catastrophic forgetting', 'low-coherence', 'orthogonal projection']","[1, 5, 3, 1]","[5, 3, 4, 4]",0,"[284, 264, 513, 354]",Reject
6OphWWAE3cS,Particle-based Variational Inference with Preconditioned Functional Gradient Flow,"['Posterior Sampling', 'Particle-based VI']","[6, 8, 5, 3]","[4, 4, 4, 4]",0,"[176, 397, 181, 1292]",Reject
7UrHaeZ5Ie7,An Efficient Mean-field Approach to High-Order Markov Logic,"['Logic Rules', 'Mean-field Algorithm', 'Markov Logic Network', 'Symbolic Reasoning']","[3, 5, 5, 3]","[5, 4, 4, 3]",1,"[379, 505, 191, 287]",
vCbnQZ6lXw3,A theory of representation learning in neural networks gives a deep generalisation of kernel methods,"['Gaussian process', 'infinite-width neural networks']","[5, 5, 5, 5]","[4, 4, 4, 4]",0,"[472, 574, 335, 587]",Reject
_fouOVXUV7O,A spatiotemporal graph neural network with multi granularity for air quality prediction,"['Air quality prediction', 'graph neural network', 'long short term memory']","[6, 6, 6]","[4, 4, 3]",0,"[347, 481, 442]",Reject
NFcRC4aYSWf,Highway Reinforcement Learning,"['reinforcement learning', 'off-policy learning', 'credit assignment', 'Bellman Equation']","[8, 8, 8, 5]","[5, 4, 5, 4]",0,"[349, 659, 283, 552]",Accept: notable-top-25%
dPs6BGO2QT0,Learning Locality and Isotropy in Dialogue Modeling,"['dialogue system', 'representation learning', 'feature space calibration']","[5, 6, 6, 3]","[4, 4, 3, 4]",1,"[142, 257, 225, 480]",
ouUnWeADZKq,Dynamic Historical Adaptation for Continual Image-Text Modeling,"['Image-text modeling', 'continual learning', 'contrastive learning', 'cross-modal retrieval']","[6, 5, 6]","[3, 4, 4]",0,"[392, 817, 481]",Reject
GcM7qfl5zY,AutoGT: Automated Graph Transformer Architecture Search,[],"[8, 6, 6, 8]","[4, 3, 4, 3]",0,"[591, 225, 480, 495]",Accept: poster
XHgHn5gYIVP,Cross Modal Domain Generalization for Query-based Video Segmentation,"['domain generalization', 'multi-modal', 'video segmentation']","[6, 8, 6]","[3, 3, 3]",0,"[532, 187, 630]",Accept: poster
eKllxpLOOm,Combating Exacerbated Heterogeneity for Robust Decentralized Models,[],"[6, 6, 8, 3]","[4, 4, 4, 3]",0,"[419, 1476, 904, 896]",Accept: poster
YlMvAomKXO,Pruning with Output Error Minimization for Producing Efficient Neural Networks,"['pruning', 'weighted least squares method', 'convolutional neural networks', 'compression']","[8, 3, 5]","[5, 4, 4]",0,"[882, 654, 281]",Accept: poster
WcTLZrpzfe,Orientation-Aware Graph Neural Networks for Protein Structure Representation Learning,"['geometric learning', 'representation learning', 'structural biology']","[6, 6, 3, 5, 8]","[4, 3, 4, 3, 3]",0,"[593, 463, 844, 574, 418]",Reject
R498E9vaqZ,Adaptive Update Direction Rectification for Unsupervised Continual Learning,"['Continual learning', 'unsupervised learning', 'representation learning']","[5, 6, 6, 5]","[5, 4, 4, 3]",0,"[363, 399, 1155, 501]",Accept: poster
y7CNId2RnV,Language Model Pre-training with Linguistically Motivated Curriculum Learning,"['language model pre-training', 'curriculum learning', 'data-centric method']","[8, 6, 6]","[3, 4, 4]",0,"[221, 571, 1088]",Accept: poster
1usJZBGNrZ,Offline Reinforcement Learning with Closed-Form Policy Improvement Operators,"['Offline Reinforcement Learning algorithms', 'Deep Reinforcement Learning']","[6, 6, 5]","[3, 4, 3]",0,"[380, 571, 318]",Reject
9GOjmbRQ2o,Sensitivity-aware Visual Parameter-efficient Tuning,"['Visual Parameter-efficient Tuning', 'Fine-tuning', 'Visual Task Adaptation']","[3, 3, 3]","[2, 4, 4]",0,"[541, 283, 207]",Reject
vqSyt8D3ny,Towards Robust Object Detection Invariant to Real-World Domain Shifts,"['robust object detection', 'autonomous driving']","[5, 3, 6]","[5, 4, 4]",1,"[675, 256, 288]",
yYEb8v65X8,Light Sampling Field and BRDF Representation for Physically-based Neural Rendering,['Neural Rendering'],"[5, 5, 3, 3]","[4, 4, 5, 4]",1,"[286, 280, 478, 368]",
NrJ-x9KbdZ,Your Denoising Implicit Model is a Sub-optimal Ensemble of Denoising Predictions,[],"[5, 5, 3]","[2, 4, 3]",0,"[371, 267, 1170]",Reject
MLStcoDEhqi,DREAM: Domain-free Reverse Engineering Attributes of Black-box Model,"['Model Attribute inference', 'domain-free method']","[8, 8, 5, 6]","[5, 5, 5, 4]",0,"[594, 206, 686, 441]",Accept: notable-top-5%
eMuXAIEYXh9,Structural Generalization of Visual Imitation Learning with Position-Invariant Regularization,[],"[3, 5, 5]","[4, 3, 4]",1,"[390, 606, 1351]",
jny79Mfgkno,Dealing with missing data using attention and latent space regularization,"['missing data', 'missingness', 'latent space regularization', 'measure theory']","[3, 3, 5, 3]","[4, 4, 3, 4]",0,"[528, 482, 405, 596]",Reject
gYs_cRuK7V,Bidirectional Propagation for Cross-Modal 3D Object Detection,"['Cross-modal', '3D Object Detection', '3D Point Cloud', 'Deep Learning']","[6, 3, 8, 6]","[2, 5, 2, 4]",0,"[236, 333, 455, 310]",Reject
X5SUR7g2vVw,Policy Pre-training for Autonomous Driving via Self-supervised Geometric Modeling,"['Policy Pre-training', 'End-to-end Autonomous Driving', 'Self-supervised Learning']","[8, 6, 8]","[4, 3, 3]",0,"[333, 325, 478]",Accept: poster
aCGIa6GfbmN,Towards Expressive Graph Representations for Graph Neural Networks,[],"[6, 8, 6]","[3, 4, 2]",0,"[316, 856, 268]",Accept: poster
rMbrVNxYuqZ,EurNet: Efficient Multi-Range Relational Modeling of Spatial Multi-Relational Data,"['Multi-Relational Modeling', 'Image Modeling', 'Protein Structure Modeling']","[3, 1, 1, 3]","[3, 5, 4, 3]",1,"[258, 244, 98, 130]",
ju_Uqw384Oq,TimesNet: Temporal 2D-Variation Modeling for General Time Series Analysis,"['Time Series Analysis', 'Deep Learning']","[8, 6, 8, 8]","[3, 4, 4, 5]",0,"[410, 462, 1022, 433]",Accept: notable-top-5%
gfPUokHsW-,Learning without Prejudices: Continual Unbiased Learning via Benign and Malignant Forgetting,"['representation learning', 'continual learning', 'unbiased learning']","[3, 6, 5, 3]","[3, 4, 4, 5]",1,"[454, 510, 436, 284]",
tLScKVhcCR,FINDE: Neural Differential Equations for Finding and Preserving Invariant Quantities,"['neural ordinary differential equations', 'first integral', 'conservetaion law']","[6, 5, 6, 6]","[2, 3, 3, 4]",0,"[371, 278, 766, 170]",Reject
